Wall time,Step,Value
1753104770.281752,60,0.008557944558560848
1753104777.486278,61,0.008294095285236835
1753104784.705585,62,0.008043917827308178
1753104791.78582,63,0.007800351362675428
1753104798.890398,64,0.007568006869405508
1753104805.972244,65,0.007341078948229551
1753104812.966287,66,0.007125113159418106
1753104819.807312,67,0.006916319485753775
1753104826.620084,68,0.006714984774589539
1753104833.370097,69,0.006519845221191645
1753104840.223654,70,0.006331100594252348
1753104847.118652,71,0.006147984880954027
1753104853.878505,72,0.005973262246698141
1753104860.698269,73,0.005803195293992758
1753104867.443289,74,0.005640062503516674
1753104874.230097,75,0.005481135565787554
1753104881.154836,76,0.0053277406841516495
1753104887.964689,77,0.005178576335310936
1753104894.803705,78,0.005035123787820339
1753104901.645457,79,0.0048953210934996605
1753104908.497589,80,0.004760772921144962
1753104915.28446,81,0.004630930256098509
1753104922.161013,82,0.004505129065364599
1753104928.969079,83,0.004383417312055826
1753104935.837947,84,0.004263963550329208
1753104942.734493,85,0.004149731248617172
1753104949.597257,86,0.004038154147565365
1753104956.3725,87,0.00393039220944047
1753104963.157955,88,0.003826047293841839
1753104969.920456,89,0.0037245936691761017
1753104976.710597,90,0.003626147983595729
1753104983.47156,91,0.003530096961185336
1753104990.393228,92,0.0034374226815998554
1753104997.193112,93,0.003347955644130707
1753105004.086174,94,0.003260212717577815
1753105010.938872,95,0.0031756944954395294
1753105017.805257,96,0.0030941739678382874
1753105024.570674,97,0.003013805253431201
1753105031.429859,98,0.002935980213806033
1753105038.277834,99,0.0028603377286344767
1753105045.084673,100,0.002787246834486723
1753105052.167802,101,0.002716690069064498
1753105059.037418,102,0.0026470283046364784
1753105066.010471,103,0.0025805875193327665
1753105072.887035,104,0.0025137655902653933
1753105079.740214,105,0.0024505259934812784
1753105086.563711,106,0.0023887467104941607
1753105093.565566,107,0.0023289048112928867
1753105100.432173,108,0.002270261524245143
1753105107.305546,109,0.002213897416368127
1753105114.149123,110,0.002157775918021798
1753105120.963126,111,0.0021054220851510763
1753105127.855255,112,0.0020526263397186995
1753105134.75347,113,0.002001704415306449
1753105141.569742,114,0.001952666905708611
1753105148.397448,115,0.0019036345183849335
1753105155.158767,116,0.0018572548869997263
1753105161.985932,117,0.0018111312529072165
1753105168.754571,118,0.0017666154308244586
1753105175.601154,119,0.0017228472279384732
1753105182.40598,120,0.0016809356166049838
1753105189.264877,121,0.0016397663857787848
1753105196.041877,122,0.0016002656193450093
1753105202.876654,123,0.0015604444779455662
1753105209.709322,124,0.0015231928555294871
1753105216.486852,125,0.0014868649886921048
1753105223.312537,126,0.0014503159327432513
1753105230.174383,127,0.001415265491232276
1753105236.973826,128,0.0013808609219267964
1753105243.747621,129,0.0013482191134244204
1753105250.48155,130,0.0013154837070032954
1753105257.250557,131,0.0012838462134823203
1753105264.235596,132,0.00125302211381495
1753105271.107243,133,0.001223574741743505
1753105278.036072,134,0.0011943706776946783
1753105284.904425,135,0.0011650932719931006
1753105291.756267,136,0.001137332059442997
1753105298.610702,137,0.0011108368635177612
1753105305.483074,138,0.0010837438749149442
1753105312.34694,139,0.0010582483373582363
1753105319.19516,140,0.0010331581579521298
1753105326.042248,141,0.001009005238302052
1753105332.918681,142,0.0009847366018220782
1753105339.806571,143,0.0009619073243811727
1753105346.67272,144,0.0009392590145580471
1753105353.548011,145,0.0009165299707092345
1753105360.448942,146,0.0008950980263762176
1753105367.266107,147,0.0008741551428101957
1753105374.052539,148,0.0008534181397408247
1753105380.863691,149,0.0008331914432346821
1753105387.71362,150,0.0008139878045767546
1753105394.618115,151,0.0007948672282509506
1753105401.444593,152,0.0007759390864521265
1753105408.320952,153,0.0007584101986140013
1753105415.362479,154,0.0007405225187540054
1753105422.214195,155,0.0007233964861370623
1753105429.130516,156,0.0007064259261824191
1753105436.016582,157,0.0006895714905112982
1753105442.935126,158,0.0006738764350302517
1753105449.852478,159,0.0006582774803973734
1753105456.842053,160,0.0006430334178730845
1753105463.711048,161,0.0006279110093601048
1753105470.600452,162,0.0006137578166089952
1753105477.477227,163,0.0005994568928144872
1753105484.38218,164,0.0005857439246028662
1753105491.3378,165,0.0005722447531297803
1753105498.223152,166,0.0005588251515291631
1753105505.089896,167,0.0005456568906083703
1753105511.880089,168,0.0005333428271114826
1753105518.768049,169,0.0005211840616539121
1753105525.730921,170,0.0005093465442769229
1753105532.579511,171,0.0004974765470251441
1753105539.498375,172,0.0004858607135247439
1753105546.339525,173,0.0004747358034364879
1753105553.210336,174,0.00046384421875700355
1753105560.118904,175,0.00045356241753324866
1753105566.908678,176,0.0004428060492500663
1753105573.913254,177,0.0004327554488554597
1753105580.754486,178,0.0004231334896758199
1753105587.59246,179,0.0004135016934014857
1753105594.453602,180,0.0004037408798467368
1753105601.338389,181,0.00039486560854129493
1753105608.156018,182,0.00038567555020563304
1753105615.098282,183,0.00037702126428484917
1753105621.916404,184,0.00036835711216554046
1753105628.778952,185,0.0003600291383918375
1753105635.646902,186,0.00035169519833289087
1753105642.588864,187,0.0003440462169237435
1753105649.460939,188,0.0003360561386216432
1753105656.299529,189,0.00032842467771843076
1753105663.253778,190,0.0003208997077308595
1753105670.142906,191,0.0003136942395940423
1753105677.006641,192,0.0003068001533392817
1753105683.861398,193,0.000299919891403988
1753105690.80745,194,0.000293189164949581
1753105697.67647,195,0.000286299065919593
1753105704.536247,196,0.00027995018172077835
1753105711.478775,197,0.00027362757828086615
1753105718.4699,198,0.0002674442657735199
1753105725.282952,199,0.000261446344666183
1753105732.165887,200,0.00025573719176463783
1753105739.336822,201,0.0002498193352948874
1753105746.324889,202,0.0002441571850795299
1753105753.119757,203,0.00023877943749539554
1753105760.004701,204,0.0002336014003958553
1753105766.914403,205,0.00022824585903435946
1753105773.869132,206,0.0002230157406302169
1753105780.726972,207,0.00021803777781315148
1753105787.648923,208,0.00021315533376764506
1753105794.413771,209,0.0002084663137793541
1753105801.332878,210,0.00020380388014018536
1753105808.117372,211,0.00019926403183490038
1753105814.928327,212,0.0001947873824974522
1753105821.7192,213,0.00019039559992961586
1753105828.594794,214,0.00018617445311974734
1753105835.441216,215,0.00018213634029962122
1753105842.333678,216,0.00017795736494008452
1753105849.268168,217,0.0001741218293318525
1753105856.118318,218,0.00017023801046889275
1753105862.956037,219,0.00016650176257826388
1753105869.856547,220,0.00016276491805911064
1753105876.694262,221,0.00015924072067718953
1753105883.647568,222,0.00015567810623906553
1753105890.535356,223,0.00015221019566524774
1753105897.406141,224,0.00014879961963742971
1753105904.311258,225,0.00014561371062882245
1753105911.133751,226,0.0001424245274392888
1753105917.966756,227,0.00013933656737208366
1753105924.798637,228,0.00013617216609418392
1753105931.6571,229,0.00013319197751116008
1753105938.480376,230,0.00013019949255976826
1753105945.297004,231,0.00012739379599224776
1753105952.06205,232,0.00012456736294552684
1753105958.858167,233,0.00012185907689854503
1753105965.797917,234,0.00011912923218915239
1753105972.639847,235,0.00011651114618871361
1753105979.519042,236,0.00011399576760595664
1753105986.345803,237,0.0001115262130042538
1753105993.186865,238,0.00010898143955273554
1753105999.969573,239,0.0001066514159901999
1753106006.849149,240,0.00010437325545353815
1753106013.720043,241,0.00010199927055509761
1753106020.591184,242,9.980800678022206e-05
1753106027.444793,243,9.763929119799286e-05
1753106034.210482,244,9.556227450957522e-05
1753106041.048639,245,9.341079567093402e-05
1753106047.880605,246,9.141824557445943e-05
1753106054.686456,247,8.938693645177409e-05
1753106061.550213,248,8.74477336765267e-05
1753106068.470963,249,8.553997031413019e-05
1753106075.268235,250,8.366450492758304e-05
1753106082.099604,251,8.18850749055855e-05
1753106088.930844,252,8.013766637304798e-05
1753106095.807149,253,7.846175140002742e-05
1753106102.64905,254,7.66703742556274e-05
1753106109.438806,255,7.503906090278178e-05
1753106116.364803,256,7.334983092732728e-05
1753106123.193389,257,7.184192509157583e-05
1753106130.044483,258,7.022061618044972e-05
